,Unnamed: 0,Unnamed: 0.1,Event Date 1,Event Date 2,Event-Type 1,Event-Type-health 1,Event-Type-health 2,Event-Type-health 3,Event-Type-health 4,Event-Type-Social 1,Event-Type-Social 2,Event-Type-Social 3,Event-Type-Social 4,Event-Type-Social 5,Event-Type-Social 6,Event-Type-Social 7,Event-Type-Movements 1,Event-Type-Movements 2,Event-Type-Movements 3,Event-Type-Movements 4,Event-Type-Movements 5,Event-Type-Movements 6,Event-Type Security 1,Event-Type Security 2,Event-Type Security 3,Event-Type Security 4,Number of infected migrants,Number of migrant in quarantine,Number of deaths at sea,Number of deaths when crossing borders,Number of rescued people when crossing borders,Number of arrived people by sea,Number of arrived people through boarders,Number of migrants deaths by COVID -19,Number of migrants healed of COVID-19,Number of people deported on sea,Number of people deported through borders,City 1,Latitude-city1_degrees,Latitude-city1_minutes,Latitude-city1_seconds,Latitude-city1_direction,Longitude-city1_degrees,Longitude-city1_minutes,Longitude-city1_seconds,Longitude-city1_direction,City 2,Latitude-city 2_degrees,Latitude-city 2_minutes,Latitude-city 2_seconds,Latitude-city 2_direction,Longitude-city 2_degrees,Longitude-city 2_minutes,Longitude-city 2_seconds,Longitude-city 2_direction,City 3,Latitude-City 3_degrees,Latitude-City 3_minutes,Latitude-City 3_seconds,Latitude-City 3_direction,Longitude-City 3_degrees,Longitude-City 3_minutes,Longitude-City 3_seconds,Longitude-City 3_direction,City 4,Latitude-City 4_degrees,Latitude-City 4_minutes,Latitude-City 4_seconds,Latitude-City 4_direction,Longitude-City 4_degrees,Longitude-City 4_minutes,Longitude-City 4_seconds,Longitude-City 4_direction,Source-Country,Source-date,Source-Type,Language,City,City code,Country
1231,446,446,06-07-2020,Movements,Movements,risk of infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,Riots,,,,,,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,06-07-2020,Written press,French,Kasserine ,TN-42,Tunisia
1232,446,446,06-07-2020,Health,Movements,risk of infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,Riots,,,,,,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,06-07-2020,Written press,French,Kasserine ,TN-42,Tunisia
1233,446,446,06-07-2020,Security,Movements,risk of infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,Riots,,,,,,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,06-07-2020,Written press,French,Kasserine ,TN-42,Tunisia
1234,447,447,,,Movements,infections,risk of infections,quarantine,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,3.0,,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,12-07-2020,Written press,English,Kasserine ,TN-42,Tunisia
1235,447,447,,Movements,Movements,infections,risk of infections,quarantine,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,3.0,,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,12-07-2020,Written press,English,Kasserine ,TN-42,Tunisia
1236,447,447,,Health,Movements,infections,risk of infections,quarantine,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,3.0,,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,12-07-2020,Written press,English,Kasserine ,TN-42,Tunisia
1237,447,447,,Social,Movements,infections,risk of infections,quarantine,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,3.0,,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,12-07-2020,Written press,English,Kasserine ,TN-42,Tunisia
1238,448,448,,,Movements,infections,quarantine,,,,,,,,,,Arrivals through borders,,,,,,,,,,12.0,24.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,09-07-2020,Written press,French,Kasserine ,TN-42,Tunisia
1239,448,448,,Movements,Movements,infections,quarantine,,,,,,,,,,Arrivals through borders,,,,,,,,,,12.0,24.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,09-07-2020,Written press,French,Kasserine ,TN-42,Tunisia
1240,448,448,,Health,Movements,infections,quarantine,,,,,,,,,,Arrivals through borders,,,,,,,,,,12.0,24.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,09-07-2020,Written press,French,Kasserine ,TN-42,Tunisia
1241,449,449,2020-06-16,,Health,infections,quarantine,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,TN-33-Le Kef,36.0,10.0,,N,8.0,42,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-19,Written press,French,Le Kef,TN-33,Tunisia
1242,449,449,2020-06-16,Health,Health,infections,quarantine,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,TN-33-Le Kef,36.0,10.0,,N,8.0,42,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-19,Written press,French,Le Kef,TN-33,Tunisia
1243,450,450,07-07-2020,,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,10.0,54.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,10-07-2020,Radio,Arabic,Kasserine ,TN-42,Tunisia
1244,450,450,07-07-2020,Movements,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,10.0,54.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,10-07-2020,Radio,Arabic,Kasserine ,TN-42,Tunisia
1245,450,450,07-07-2020,Health,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,10.0,54.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,10-07-2020,Radio,Arabic,Kasserine ,TN-42,Tunisia
1246,450,450,07-07-2020,Social,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,10.0,54.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,10-07-2020,Radio,Arabic,Kasserine ,TN-42,Tunisia
1247,451,451,08-07-2020,07-07-2020,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,12.0,24.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,09-07-2020,Written press,Arabic,Kasserine ,TN-42,Tunisia
1248,451,451,08-07-2020,Movements,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,12.0,24.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,09-07-2020,Written press,Arabic,Kasserine ,TN-42,Tunisia
1249,451,451,08-07-2020,Health,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,12.0,24.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,09-07-2020,Written press,Arabic,Kasserine ,TN-42,Tunisia
1250,451,451,08-07-2020,Social,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,12.0,24.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,09-07-2020,Written press,Arabic,Kasserine ,TN-42,Tunisia
1251,452,452,,,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,2.0,4.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,09-07-2020,Written press,Arabic,Kasserine ,TN-42,Tunisia
1252,452,452,,Movements,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,2.0,4.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,09-07-2020,Written press,Arabic,Kasserine ,TN-42,Tunisia
1253,452,452,,Health,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,2.0,4.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,09-07-2020,Written press,Arabic,Kasserine ,TN-42,Tunisia
1254,452,452,,Social,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,2.0,4.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,09-07-2020,Written press,Arabic,Kasserine ,TN-42,Tunisia
1255,453,453,09-07-2020,,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,4.0,25.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,TN-51-Sousse,35.0,50.0,0,N,10.0,38.0,0,E,,,,,,,,,,Tunisia,09-07-2020,Radio,Arabic,Kasserine ,TN-42,Tunisia
1256,453,453,09-07-2020,Movements,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,4.0,25.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,TN-51-Sousse,35.0,50.0,0,N,10.0,38.0,0,E,,,,,,,,,,Tunisia,09-07-2020,Radio,Arabic,Kasserine ,TN-42,Tunisia
1257,453,453,09-07-2020,Health,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,4.0,25.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,TN-51-Sousse,35.0,50.0,0,N,10.0,38.0,0,E,,,,,,,,,,Tunisia,09-07-2020,Radio,Arabic,Kasserine ,TN-42,Tunisia
1258,453,453,09-07-2020,Social,Movements,infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,4.0,25.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,TN-51-Sousse,35.0,50.0,0,N,10.0,38.0,0,E,,,,,,,,,,Tunisia,09-07-2020,Radio,Arabic,Kasserine ,TN-42,Tunisia
1259,454,454,,,Social,risk of infections,access to health care,,,government actions,,,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,TN-82-Mdenine => Zarzis,33.0,30.0,0,N,11.0,7,0,E,TN-11-Tunis => La Marsa,36.0,52,35,N,10.0,19.0,31,E,,,,,,,,,,,,,,,,,,,Tunisia,19-08-2020,Written press,Arabic,Mdenine,TN-82,Tunisia
1260,454,454,,Social,Social,risk of infections,access to health care,,,government actions,,,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,TN-82-Mdenine => Zarzis,33.0,30.0,0,N,11.0,7,0,E,TN-11-Tunis => La Marsa,36.0,52,35,N,10.0,19.0,31,E,,,,,,,,,,,,,,,,,,,Tunisia,19-08-2020,Written press,Arabic,Mdenine,TN-82,Tunisia
1261,454,454,,Health,Social,risk of infections,access to health care,,,government actions,,,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,TN-82-Mdenine => Zarzis,33.0,30.0,0,N,11.0,7,0,E,TN-11-Tunis => La Marsa,36.0,52,35,N,10.0,19.0,31,E,,,,,,,,,,,,,,,,,,,Tunisia,19-08-2020,Written press,Arabic,Mdenine,TN-82,Tunisia
1262,454,454,,Movements,Social,risk of infections,access to health care,,,government actions,,,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,TN-82-Mdenine => Zarzis,33.0,30.0,0,N,11.0,7,0,E,TN-11-Tunis => La Marsa,36.0,52,35,N,10.0,19.0,31,E,,,,,,,,,,,,,,,,,,,Tunisia,19-08-2020,Written press,Arabic,Mdenine,TN-82,Tunisia
1263,455,455,,,Social,risk of infections,quarantine,access to health care,,government actions,accomodation,,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,16-07-2020,Written press,Arabic,Tunis,TN-11,Tunisia
1264,455,455,,Social,Social,risk of infections,quarantine,access to health care,,government actions,accomodation,,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,16-07-2020,Written press,Arabic,Tunis,TN-11,Tunisia
1265,455,455,,Health,Social,risk of infections,quarantine,access to health care,,government actions,accomodation,,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,16-07-2020,Written press,Arabic,Tunis,TN-11,Tunisia
1266,455,455,,Movements,Social,risk of infections,quarantine,access to health care,,government actions,accomodation,,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,16-07-2020,Written press,Arabic,Tunis,TN-11,Tunisia
1267,456,456,,,Social,risk of infections,,,,government actions,OSC actions,NGOs actions,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,TN-11-Tunis => La Marsa,36.0,52,35,N,10.0,19.0,31,E,TN-12-L'Ariana => Raoued,36.0,57.0,"16,15",N,10.0,11.0,"28,91",E,TN-12-L'Ariana,36.0,51.0,45,N,10.0,11.0,44,E,Tunisia,09-04-2020,Written press,Arabic,Tunis,TN-11,Tunisia
1268,456,456,,Social,Social,risk of infections,,,,government actions,OSC actions,NGOs actions,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,TN-11-Tunis => La Marsa,36.0,52,35,N,10.0,19.0,31,E,TN-12-L'Ariana => Raoued,36.0,57.0,"16,15",N,10.0,11.0,"28,91",E,TN-12-L'Ariana,36.0,51.0,45,N,10.0,11.0,44,E,Tunisia,09-04-2020,Written press,Arabic,Tunis,TN-11,Tunisia
1269,456,456,,Movements,Social,risk of infections,,,,government actions,OSC actions,NGOs actions,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,TN-11-Tunis => La Marsa,36.0,52,35,N,10.0,19.0,31,E,TN-12-L'Ariana => Raoued,36.0,57.0,"16,15",N,10.0,11.0,"28,91",E,TN-12-L'Ariana,36.0,51.0,45,N,10.0,11.0,44,E,Tunisia,09-04-2020,Written press,Arabic,Tunis,TN-11,Tunisia
1270,456,456,,Health,Social,risk of infections,,,,government actions,OSC actions,NGOs actions,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,TN-11-Tunis => La Marsa,36.0,52,35,N,10.0,19.0,31,E,TN-12-L'Ariana => Raoued,36.0,57.0,"16,15",N,10.0,11.0,"28,91",E,TN-12-L'Ariana,36.0,51.0,45,N,10.0,11.0,44,E,Tunisia,09-04-2020,Written press,Arabic,Tunis,TN-11,Tunisia
1271,457,457,,,Social,,,,,government actions,NGOs actions,accomodation,jobs,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,06-05-2020,Written press,Arabic,,,
1272,457,457,,Social,Social,,,,,government actions,NGOs actions,accomodation,jobs,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,06-05-2020,Written press,Arabic,,,
1273,458,458,,,Movements,risk of infections,quarantine,,,government actions,,,,,,,Arrival by sea,,,,,,,,,,,,,,,450,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,0,N,12.0,35,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,31-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
1274,458,458,,Movements,Movements,risk of infections,quarantine,,,government actions,,,,,,,Arrival by sea,,,,,,,,,,,,,,,450,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,0,N,12.0,35,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,31-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
1275,458,458,,Health,Movements,risk of infections,quarantine,,,government actions,,,,,,,Arrival by sea,,,,,,,,,,,,,,,450,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,0,N,12.0,35,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,31-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
1276,458,458,,Social,Movements,risk of infections,quarantine,,,government actions,,,,,,,Arrival by sea,,,,,,,,,,,,,,,450,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,0,N,12.0,35,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,31-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
1277,459,459,19-08-2020,,Social,,,,,government actions,NGOs actions,,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,19-08-2020,Written press,Arabic,,,
1278,459,459,19-08-2020,Social,Social,,,,,government actions,NGOs actions,,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,19-08-2020,Written press,Arabic,,,
1279,459,459,19-08-2020,Movements,Social,,,,,government actions,NGOs actions,,,,,,Arrivals through borders,Arrival by sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,19-08-2020,Written press,Arabic,,,
1280,460,460,14-06-2020,,Movements,,,,,,,,,,,,Departures,Arrival by sea,Arrivals through borders,,,,,,,,,,,,,1000,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,LY-TB-tripoli,32.0,53.0,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,Germany,14-06-2020,Written press,German,Sicilia,IT-82,Italy
1281,460,460,14-06-2020,Movements,Movements,,,,,,,,,,,,Departures,Arrival by sea,Arrivals through borders,,,,,,,,,,,,,1000,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,LY-TB-tripoli,32.0,53.0,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,Germany,14-06-2020,Written press,German,Sicilia,IT-82,Italy
1282,461,461,10-08-2020,,Social,,,,,government actions,,,,,,,Departures,,,,,,,,,,,,,,,,,,,40/WEEK,,IT-82-Sicilia => Lampedusa,35.0,31.0,0,N,12.0,35,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,06-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
1283,461,461,10-08-2020,Social,Social,,,,,government actions,,,,,,,Departures,,,,,,,,,,,,,,,,,,,40/WEEK,,IT-82-Sicilia => Lampedusa,35.0,31.0,0,N,12.0,35,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,06-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
1284,461,461,10-08-2020,Movements,Social,,,,,government actions,,,,,,,Departures,,,,,,,,,,,,,,,,,,,40/WEEK,,IT-82-Sicilia => Lampedusa,35.0,31.0,0,N,12.0,35,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,06-08-2020,Written press,Arabic,Sicilia,IT-82,Italy
1285,462,462,05-08-2020,,Movements,infections,quarantine,,,government actions,,,,,,,Departures,Arrivals through borders,Arrival by sea,,,,,,,,2.0,,,,,,,,,,,TN-82-Mdenine => Djerba,33.0,47.0,0,N,10.0,53,0,E,TN-41-Kairouan,35.0,40,0,N,10.0,6.0,0,E,TN-52-Monastir,35.0,46.0,0,N,10.0,51.0,0,E,,,,,,,,,,Tunisia,06-08-2020,Written press,French,Mdenine,TN-82,Tunisia
1286,462,462,05-08-2020,Movements,Movements,infections,quarantine,,,government actions,,,,,,,Departures,Arrivals through borders,Arrival by sea,,,,,,,,2.0,,,,,,,,,,,TN-82-Mdenine => Djerba,33.0,47.0,0,N,10.0,53,0,E,TN-41-Kairouan,35.0,40,0,N,10.0,6.0,0,E,TN-52-Monastir,35.0,46.0,0,N,10.0,51.0,0,E,,,,,,,,,,Tunisia,06-08-2020,Written press,French,Mdenine,TN-82,Tunisia
1287,462,462,05-08-2020,Health,Movements,infections,quarantine,,,government actions,,,,,,,Departures,Arrivals through borders,Arrival by sea,,,,,,,,2.0,,,,,,,,,,,TN-82-Mdenine => Djerba,33.0,47.0,0,N,10.0,53,0,E,TN-41-Kairouan,35.0,40,0,N,10.0,6.0,0,E,TN-52-Monastir,35.0,46.0,0,N,10.0,51.0,0,E,,,,,,,,,,Tunisia,06-08-2020,Written press,French,Mdenine,TN-82,Tunisia
1288,462,462,05-08-2020,Social,Movements,infections,quarantine,,,government actions,,,,,,,Departures,Arrivals through borders,Arrival by sea,,,,,,,,2.0,,,,,,,,,,,TN-82-Mdenine => Djerba,33.0,47.0,0,N,10.0,53,0,E,TN-41-Kairouan,35.0,40,0,N,10.0,6.0,0,E,TN-52-Monastir,35.0,46.0,0,N,10.0,51.0,0,E,,,,,,,,,,Tunisia,06-08-2020,Written press,French,Mdenine,TN-82,Tunisia
1289,463,463,14-08-2020,,Health,infections,risk of infections,quarantine,access to health care,government actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-81-Gabs,33.0,52.0,53,N,10.0,5,54,E,TN-82-Mdenine,33.0,21,"16,99",N,10.0,30.0,"19,01",E,TN-51-Sousse,35.0,50.0,0,N,10.0,38.0,0,E,TN-42-Kasserine,35.0,30.0,0,N,11.0,7.0,0,E,Tunisia,15-08-2020,Written press,Arabic,Gabs,TN-81,Tunisia
1290,463,463,14-08-2020,Health,Health,infections,risk of infections,quarantine,access to health care,government actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-81-Gabs,33.0,52.0,53,N,10.0,5,54,E,TN-82-Mdenine,33.0,21,"16,99",N,10.0,30.0,"19,01",E,TN-51-Sousse,35.0,50.0,0,N,10.0,38.0,0,E,TN-42-Kasserine,35.0,30.0,0,N,11.0,7.0,0,E,Tunisia,15-08-2020,Written press,Arabic,Gabs,TN-81,Tunisia
1291,463,463,14-08-2020,Social,Health,infections,risk of infections,quarantine,access to health care,government actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-81-Gabs,33.0,52.0,53,N,10.0,5,54,E,TN-82-Mdenine,33.0,21,"16,99",N,10.0,30.0,"19,01",E,TN-51-Sousse,35.0,50.0,0,N,10.0,38.0,0,E,TN-42-Kasserine,35.0,30.0,0,N,11.0,7.0,0,E,Tunisia,15-08-2020,Written press,Arabic,Gabs,TN-81,Tunisia
1292,464,464,,,Movements,,,,,government actions,,,,,,,Arrival by sea,Departures,Rescued at sea,,,,,,,,,,,,,7890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,04-09-2020,Written press,Arabic,,,
1293,464,464,,Movements,Movements,,,,,government actions,,,,,,,Arrival by sea,Departures,Rescued at sea,,,,,,,,,,,,,7890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,04-09-2020,Written press,Arabic,,,
1294,464,464,,Social,Movements,,,,,government actions,,,,,,,Arrival by sea,Departures,Rescued at sea,,,,,,,,,,,,,7890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,04-09-2020,Written press,Arabic,,,
1295,465,465,,,Movements,,,,,government actions,NGOs actions,,,,,,Arrival by sea,Rescued at sea,,,,,,,,,,,,,,,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,0,N,12.0,35,0,E,TN-61-Sfax,34.0,44,26,N,10.0,45.0,35,E,TN-53-Mahdia,35.0,30.0,17,N,11.0,3.0,44,E,,,,,,,,,,UK,08-09-2020,Written press,Arabic,Sicilia,IT-82,Italy
1296,465,465,,Movements,Movements,,,,,government actions,NGOs actions,,,,,,Arrival by sea,Rescued at sea,,,,,,,,,,,,,,,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,0,N,12.0,35,0,E,TN-61-Sfax,34.0,44,26,N,10.0,45.0,35,E,TN-53-Mahdia,35.0,30.0,17,N,11.0,3.0,44,E,,,,,,,,,,UK,08-09-2020,Written press,Arabic,Sicilia,IT-82,Italy
1297,465,465,,Social,Movements,,,,,government actions,NGOs actions,,,,,,Arrival by sea,Rescued at sea,,,,,,,,,,,,,,,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,0,N,12.0,35,0,E,TN-61-Sfax,34.0,44,26,N,10.0,45.0,35,E,TN-53-Mahdia,35.0,30.0,17,N,11.0,3.0,44,E,,,,,,,,,,UK,08-09-2020,Written press,Arabic,Sicilia,IT-82,Italy
